Lag 2. Batch:1. Learning rate: 0.001,,,,
Cycles,Accuracy Testing, Accuracy Training,Err,Time
557000,94.1468254,98.15732425,0.456735329,212.59
558000,94.24603175,98.18829359,0.456423704,212.97
559000,94.1468254,98.15732425,0.453052115,213.353
560000,94.1468254,98.18829359,0.45510594,213.727
561000,94.04761905,98.18829359,0.460885845,214.112
562000,94.04761905,98.17280892,0.455908271,214.485
563000,94.04761905,98.17280892,0.459936722,214.864
564000,94.04761905,98.21926293,0.458938993,215.239
565000,94.1468254,98.20377826,0.457608071,215.613
566000,94.1468254,98.25023227,0.461618471,215.986
567000,94.1468254,98.2347476,0.465935509,216.367
568000,94.1468254,98.26571694,0.468335694,216.741
569000,94.04761905,98.25023227,0.465197923,217.114
570000,93.75,98.2347476,0.470295933,217.487
571000,93.84920635,98.2347476,0.469363926,217.864
572000,93.84920635,98.26571694,0.466191539,218.239
573000,93.84920635,98.25023227,0.465968572,218.617
574000,94.04761905,98.29668628,0.469995453,218.999
575000,93.9484127,98.29668628,0.473312549,219.377
576000,94.04761905,98.25023227,0.464052888,219.749
577000,94.04761905,98.26571694,0.468879603,220.123
578000,94.04761905,98.28120161,0.470118104,220.496
579000,94.04761905,98.2347476,0.462529694,220.881
580000,94.04761905,98.26571694,0.467541898,221.258
581000,93.9484127,98.2347476,0.463905768,221.638
582000,94.04761905,98.26571694,0.464760729,222.012
583000,93.9484127,98.21926293,0.46877815,222.397
584000,94.04761905,98.25023227,0.467883044,222.771
585000,94.04761905,98.21926293,0.465355075,223.145
586000,94.04761905,98.25023227,0.469184365,223.525
587000,93.9484127,98.25023227,0.469614244,223.911
588000,94.1468254,98.26571694,0.458237006,224.292
589000,94.24603175,98.25023227,0.453858179,224.666
590000,94.24603175,98.25023227,0.451312073,225.039
591000,94.24603175,98.21926293,0.449871811,225.414
592000,94.1468254,98.26571694,0.457312495,225.788
593000,94.04761905,98.26571694,0.460390799,226.162
594000,94.04761905,98.25023227,0.459905678,226.537
595000,94.04761905,98.31217095,0.464651979,226.911
596000,94.04761905,98.28120161,0.455335711,227.291
597000,94.1468254,98.32765562,0.452519529,227.664
598000,94.1468254,98.28120161,0.451279331,228.038
599000,94.1468254,98.28120161,0.452140622,228.411
600000,94.1468254,98.26571694,0.445486879,228.791
601000,94.04761905,98.25023227,0.447725037,229.167
602000,94.24603175,98.26571694,0.442370517,229.544
603000,94.04761905,98.26571694,0.445813123,229.918
604000,94.04761905,98.26571694,0.450060057,230.292
605000,94.04761905,98.26571694,0.450980759,230.667
606000,94.04761905,98.28120161,0.456692844,231.041
607000,94.04761905,98.31217095,0.461735832,231.416
608000,94.04761905,98.31217095,0.459204009,231.791
609000,94.04761905,98.25023227,0.454563899,232.166
610000,94.04761905,98.26571694,0.45109213,232.545
611000,94.04761905,98.21926293,0.446213362,232.922
612000,94.24603175,98.25023227,0.446210764,233.301
613000,94.24603175,98.29668628,0.445875697,233.692
614000,94.24603175,98.26571694,0.444891226,234.075
615000,94.1468254,98.31217095,0.438242751,234.451
616000,94.1468254,98.29668628,0.435907188,234.837
617000,94.1468254,98.29668628,0.43986671,235.212
618000,94.1468254,98.28120161,0.435921642,235.587
619000,94.1468254,98.26571694,0.434932278,235.967
620000,94.1468254,98.25023227,0.433059786,236.35
621000,94.1468254,98.29668628,0.442125946,236.728
622000,94.1468254,98.31217095,0.433471257,237.103
623000,94.1468254,98.29668628,0.433471606,237.48
624000,94.04761905,98.26571694,0.438002228,237.854
625000,93.9484127,98.25023227,0.441085371,238.229
626000,93.84920635,98.21926293,0.443647689,238.605
627000,93.75,98.2347476,0.451633506,238.987
628000,93.84920635,98.26571694,0.452651057,239.368
629000,93.84920635,98.26571694,0.454738863,239.742
630000,93.9484127,98.29668628,0.448943455,240.12
631000,93.9484127,98.29668628,0.452628652,240.496
632000,94.24603175,98.29668628,0.442121659,240.87
633000,94.1468254,98.28120161,0.447583332,241.243
634000,93.9484127,98.29668628,0.456412158,241.619
635000,94.1468254,98.34314029,0.454006194,241.992
636000,94.04761905,98.28120161,0.445327729,242.368
637000,94.04761905,98.28120161,0.445287524,242.743
638000,94.04761905,98.29668628,0.447767721,243.117
639000,94.04761905,98.26571694,0.446407214,243.492
640000,94.04761905,98.28120161,0.446726614,243.866
641000,94.1468254,98.26571694,0.447221218,244.242
642000,94.04761905,98.28120161,0.44145964,244.617
643000,94.1468254,98.31217095,0.443050718,244.994
644000,94.3452381,98.31217095,0.440348547,245.367
645000,94.24603175,98.28120161,0.440260786,245.741
646000,94.04761905,98.28120161,0.447111282,246.114
647000,94.04761905,98.26571694,0.44676564,246.502
648000,94.1468254,98.31217095,0.451565803,246.875
649000,94.24603175,98.34314029,0.447210941,247.254
650000,94.1468254,98.26571694,0.446137447,247.628
651000,94.1468254,98.29668628,0.447394719,248.001
652000,94.1468254,98.28120161,0.440916269,248.373
653000,94.1468254,98.28120161,0.440825462,248.75
654000,94.24603175,98.31217095,0.442912181,249.122
655000,94.3452381,98.32765562,0.439442462,249.497
656000,94.24603175,98.28120161,0.436533983,249.885
657000,94.3452381,98.31217095,0.438958143,250.266
658000,94.24603175,98.31217095,0.443093582,250.646
659000,94.3452381,98.31217095,0.438889825,251.022
660000,94.3452381,98.31217095,0.435312031,251.397
661000,94.3452381,98.31217095,0.434418493,251.771
662000,94.3452381,98.34314029,0.435345534,252.145
663000,94.3452381,98.34314029,0.433287226,252.525
664000,94.3452381,98.35862496,0.435687354,252.9
665000,94.3452381,98.35862496,0.444407879,253.275
666000,94.3452381,98.40507897,0.443040468,253.649
667000,94.24603175,98.42056364,0.444905251,254.035
668000,94.1468254,98.3895943,0.448426586,254.408
669000,94.04761905,98.3895943,0.449892355,254.793
670000,94.04761905,98.37410963,0.452753268,255.167
671000,94.1468254,98.37410963,0.445843857,255.543
672000,94.3452381,98.34314029,0.438924572,255.919
673000,94.3452381,98.37410963,0.440601902,256.298
674000,94.24603175,98.35862496,0.439479432,256.676
675000,94.24603175,98.35862496,0.436304469,257.055
676000,94.3452381,98.3895943,0.438291314,257.429
677000,94.3452381,98.37410963,0.435073868,257.819
678000,94.24603175,98.37410963,0.4339088,258.195
679000,94.24603175,98.3895943,0.435071662,258.577
680000,94.1468254,98.40507897,0.437208826,258.954
681000,94.04761905,98.3895943,0.437293446,259.333
682000,94.1468254,98.40507897,0.43745602,259.708
683000,93.9484127,98.35862496,0.436060689,260.093
684000,94.1468254,98.37410963,0.432863974,260.476
685000,94.1468254,98.31217095,0.429069616,260.859
686000,94.24603175,98.34314029,0.427449788,261.235
687000,94.1468254,98.32765562,0.431924617,261.61
688000,94.24603175,98.37410963,0.432362239,261.988
689000,94.24603175,98.32765562,0.430195503,262.366
690000,94.24603175,98.34314029,0.423858522,262.742
691000,94.24603175,98.34314029,0.428126425,263.12
692000,94.24603175,98.34314029,0.430795348,263.507
693000,94.24603175,98.37410963,0.428500835,263.886
694000,94.24603175,98.35862496,0.43475781,264.264
695000,94.24603175,98.34314029,0.434562581,264.639
696000,94.1468254,98.35862496,0.43623557,265.017
697000,94.3452381,98.3895943,0.439366571,265.397
698000,94.24603175,98.34314029,0.440302009,265.777
699000,94.3452381,98.3895943,0.43888443,266.155
700000,94.3452381,98.35862496,0.442628719,266.538
701000,94.3452381,98.3895943,0.443676878,266.917
702000,94.3452381,98.37410963,0.438595522,267.295
703000,94.3452381,98.37410963,0.438744695,267.672
704000,94.24603175,98.35862496,0.433612877,268.049
705000,94.24603175,98.32765562,0.435064431,268.424
706000,94.24603175,98.37410963,0.436479952,268.804
707000,94.3452381,98.37410963,0.429291581,269.182
708000,94.44444444,98.35862496,0.420475229,269.559
709000,94.44444444,98.34314029,0.416787674,269.939
710000,94.3452381,98.34314029,0.416830128,270.319
711000,94.3452381,98.3895943,0.421678387,270.701
712000,94.3452381,98.3895943,0.424072068,271.077
713000,94.3452381,98.40507897,0.421650974,271.453
